date,product_name,quantity,unit_price_cny,product_id
2023-10-12,latte,15,22.0,26
2023-10-12,lemonade,6,14.0,27
2023-10-12,macaron,1,15.0,28
2023-10-12,mantequilla,4,7.5,29
2023-10-12,matcha_latte,2,22.0,30
2023-10-12,melon_bread,1,10.0,31
2023-10-12,mocha,6,26.0,33
2023-10-12,muffin,5,12.0,34
2023-10-12,pancake,4,13.0,35
2023-10-12,pandesal,10,5.0,36
2023-10-12,pizza_bread,16,16.0,37
2023-10-12,pullman,3,9.0,38
2023-10-12,soboru_bread,8,11.0,39
2023-10-12,sourdough,21,22.0,40
2023-10-12,stickbread,15,5.5,41
2023-10-12,tiramisu,1,32.0,42
2023-10-12,tostada,2,10.0,43
2023-10-12,waffle,7,12.0,44
2023-10-13,americano,9,18.0,0
2023-10-13,baguette,3,18.0,3
2023-10-13,bread_coconut,1,10.0,4
2023-10-13,cappuccino,11,22.0,7
2023-10-13,caramel_macchiato,6,26.0,8
2023-10-13,chai_latte,2,18.0,9
2023-10-13,chocopie,5,10.0,11
2023-10-13,cold_brew,1,22.0,12
2023-10-13,cornbread,6,7.0,14
2023-10-13,cream_horn,4,13.0,15
2023-10-13,croissant,1,12.0,16
2023-10-13,croissant_chocolate,1,14.0,17
2023-10-13,donut,4,6.0,18
2023-10-13,earl_grey,1,12.0,19
2023-10-13,eggtart,6,7.0,20
2023-10-13,english_breakfast,3,12.0,21
2023-10-13,espresso,3,15.0,22
2023-10-13,flat_white,3,24.0,23
2023-10-13,flatbread,1,8.0,24
2023-10-13,hot_chocolate,3,18.0,25
2023-10-13,latte,8,22.0,26
2023-10-13,lemonade,1,14.0,27
2023-10-13,macaron,1,15.0,28
2023-10-13,mantequilla,1,7.5,29
2023-10-13,matcha_latte,7,22.0,30
2023-10-13,melon_bread,1,10.0,31
2023-10-13,milk_tea,3,16.0,32
2023-10-13,mocha,10,26.0,33
2023-10-13,muffin,3,12.0,34
2023-10-13,pancake,1,13.0,35
2023-10-13,pandesal,13,5.0,36
2023-10-13,pizza_bread,19,16.0,37
2023-10-13,pullman,1,9.0,38
2023-10-13,soboru_bread,5,11.0,39
2023-10-13,sourdough,15,22.0,40
2023-10-13,stickbread,17,5.5,41
2023-10-13,tiramisu,2,32.0,42
2023-10-13,waffle,2,12.0,44
2023-10-14,americano,13,18.0,0
2023-10-14,baguette,2,18.0,3
2023-10-14,bread_coconut,3,10.0,4
2023-10-14,bread_roll,5,6.5,5
2023-10-14,cappuccino,2,22.0,7
2023-10-14,caramel_macchiato,2,26.0,8
2023-10-14,chai_latte,3,18.0,9
2023-10-14,chiffon,3,18.0,10
2023-10-14,chocopie,5,10.0,11
2023-10-14,cold_brew,3,22.0,12
2023-10-14,cornbread,5,7.0,14
2023-10-14,croissant,1,12.0,16
2023-10-14,donut,2,6.0,18
2023-10-14,earl_grey,4,12.0,19
2023-10-14,eggtart,10,7.0,20
2023-10-14,english_breakfast,3,12.0,21
2023-10-14,espresso,4,15.0,22
2023-10-14,flat_white,3,24.0,23
2023-10-14,flatbread,7,8.0,24
2023-10-14,hot_chocolate,3,18.0,25
2023-10-14,latte,14,22.0,26
2023-10-14,macaron,2,15.0,28
2023-10-14,mantequilla,2,7.5,29
2023-10-14,matcha_latte,6,22.0,30
2023-10-14,melon_bread,5,10.0,31
2023-10-14,milk_tea,2,16.0,32
2023-10-14,mocha,3,26.0,33
2023-10-14,muffin,5,12.0,34
2023-10-14,pancake,8,13.0,35
2023-10-14,pandesal,28,5.0,36
2023-10-14,pizza_bread,23,16.0,37
2023-10-14,pullman,1,9.0,38
2023-10-14,soboru_bread,7,11.0,39
2023-10-14,sourdough,30,22.0,40
2023-10-14,stickbread,25,5.5,41
2023-10-14,tiramisu,1,32.0,42
2023-10-14,tostada,2,10.0,43
2023-10-14,waffle,3,12.0,44
2023-10-15,americano,15,18.0,0
2023-10-15,bagel,4,12.0,2
2023-10-15,baguette,4,18.0,3
2023-10-15,bread_roll,4,6.5,5
2023-10-15,brioche,4,14.0,6
2023-10-15,cappuccino,15,22.0,7
2023-10-15,caramel_macchiato,1,26.0,8
2023-10-15,chai_latte,7,18.0,9
2023-10-15,chiffon,2,18.0,10
2023-10-15,chocopie,8,10.0,11
2023-10-15,cold_brew,8,22.0,12
2023-10-15,cookie,1,8.0,13
2023-10-15,cornbread,11,7.0,14
2023-10-15,cream_horn,2,13.0,15
2023-10-15,croissant_chocolate,2,14.0,17
2023-10-15,donut,7,6.0,18
2023-10-15,earl_grey,2,12.0,19
2023-10-15,eggtart,11,7.0,20
2023-10-15,english_breakfast,3,12.0,21
2023-10-15,espresso,1,15.0,22
2023-10-15,flat_white,4,24.0,23
2023-10-15,flatbread,11,8.0,24
2023-10-15,hot_chocolate,2,18.0,25
2023-10-15,latte,8,22.0,26
2023-10-15,lemonade,1,14.0,27
2023-10-15,macaron,2,15.0,28
2023-10-15,mantequilla,5,7.5,29
2023-10-15,matcha_latte,5,22.0,30
2023-10-15,melon_bread,2,10.0,31
2023-10-15,milk_tea,4,16.0,32
2023-10-15,mocha,6,26.0,33
2023-10-15,muffin,8,12.0,34
2023-10-15,pancake,8,13.0,35
2023-10-15,pandesal,29,5.0,36
2023-10-15,pizza_bread,29,16.0,37
2023-10-15,pullman,4,9.0,38
2023-10-15,soboru_bread,16,11.0,39
2023-10-15,sourdough,22,22.0,40
2023-10-15,stickbread,28,5.5,41
2023-10-15,tostada,5,10.0,43
2023-10-15,waffle,7,12.0,44
2023-10-16,americano,13,18.0,0
2023-10-16,bagel,1,12.0,2
2023-10-16,bread_roll,1,6.5,5
2023-10-16,cappuccino,5,22.0,7
2023-10-16,caramel_macchiato,6,26.0,8
2023-10-16,chocopie,8,10.0,11
2023-10-16,cold_brew,2,22.0,12
2023-10-16,cornbread,5,7.0,14
2023-10-16,croissant_chocolate,1,14.0,17
2023-10-16,donut,5,6.0,18
2023-10-16,earl_grey,2,12.0,19
2023-10-16,eggtart,5,7.0,20
2023-10-16,english_breakfast,2,12.0,21
2023-10-16,espresso,7,15.0,22
2023-10-16,flat_white,2,24.0,23
2023-10-16,flatbread,4,8.0,24
2023-10-16,hot_chocolate,4,18.0,25
2023-10-16,latte,4,22.0,26
2023-10-16,lemonade,3,14.0,27
2023-10-16,matcha_latte,2,22.0,30
2023-10-16,melon_bread,2,10.0,31
2023-10-16,milk_tea,5,16.0,32
2023-10-16,mocha,4,26.0,33
2023-10-16,muffin,3,12.0,34
2023-10-16,pancake,4,13.0,35
2023-10-16,pandesal,17,5.0,36
2023-10-16,pizza_bread,13,16.0,37
2023-10-16,pullman,2,9.0,38
2023-10-16,soboru_bread,2,11.0,39
2023-10-16,sourdough,10,22.0,40
2023-10-16,stickbread,16,5.5,41
2023-10-16,tiramisu,1,32.0,42
2023-10-16,tostada,1,10.0,43
2023-10-16,waffle,5,12.0,44
2023-10-17,americano,11,18.0,0
2023-10-17,bread_coconut,2,10.0,4
2023-10-17,brioche,1,14.0,6
2023-10-17,cappuccino,6,22.0,7
2023-10-17,caramel_macchiato,1,26.0,8
2023-10-17,chai_latte,2,18.0,9
2023-10-17,chiffon,2,18.0,10
2023-10-17,chocopie,4,10.0,11
2023-10-17,cold_brew,5,22.0,12
2023-10-17,cookie,1,8.0,13
2023-10-17,cornbread,4,7.0,14
2023-10-17,cream_horn,2,13.0,15
2023-10-17,donut,3,6.0,18
2023-10-17,earl_grey,4,12.0,19
2023-10-17,eggtart,4,7.0,20
2023-10-17,english_breakfast,2,12.0,21
2023-10-17,espresso,3,15.0,22
2023-10-17,flat_white,4,24.0,23
2023-10-17,flatbread,2,8.0,24
2023-10-17,hot_chocolate,4,18.0,25
2023-10-17,latte,8,22.0,26
2023-10-17,lemonade,1,14.0,27
2023-10-17,macaron,1,15.0,28
2023-10-17,mantequilla,1,7.5,29
2023-10-17,matcha_latte,4,22.0,30
2023-10-17,melon_bread,1,10.0,31
2023-10-17,milk_tea,1,16.0,32
2023-10-17,mocha,4,26.0,33
2023-10-17,muffin,5,12.0,34
2023-10-17,pancake,3,13.0,35
2023-10-17,pandesal,16,5.0,36
2023-10-17,pizza_bread,21,16.0,37
2023-10-17,pullman,3,9.0,38
2023-10-17,soboru_bread,8,11.0,39
2023-10-17,sourdough,15,22.0,40
2023-10-17,stickbread,13,5.5,41
2023-10-17,waffle,4,12.0,44
2023-10-18,americano,13,18.0,0
2023-10-18,apple_pie,2,14.0,1
2023-10-18,bread_coconut,2,10.0,4
2023-10-18,cappuccino,3,22.0,7
2023-10-18,caramel_macchiato,4,26.0,8
2023-10-18,chai_latte,2,18.0,9
2023-10-18,chocopie,1,10.0,11
2023-10-18,cold_brew,6,22.0,12
2023-10-18,cornbread,4,7.0,14
2023-10-18,donut,5,6.0,18
2023-10-18,earl_grey,2,12.0,19
2023-10-18,eggtart,5,7.0,20
2023-10-18,english_breakfast,1,12.0,21
2023-10-18,espresso,6,15.0,22
2023-10-18,flat_white,4,24.0,23
2023-10-18,flatbread,7,8.0,24
2023-10-18,hot_chocolate,4,18.0,25
2023-10-18,latte,12,22.0,26
2023-10-18,lemonade,2,14.0,27
2023-10-18,matcha_latte,5,22.0,30
2023-10-18,milk_tea,1,16.0,32
2023-10-18,mocha,3,26.0,33
2023-10-18,muffin,5,12.0,34
2023-10-18,pancake,2,13.0,35
2023-10-18,pandesal,11,5.0,36
2023-10-18,pizza_bread,18,16.0,37
2023-10-18,pullman,3,9.0,38
2023-10-18,soboru_bread,6,11.0,39
2023-10-18,sourdough,13,22.0,40
2023-10-18,stickbread,12,5.5,41
2023-10-18,tostada,3,10.0,43
2023-10-18,waffle,6,12.0,44
2023-10-19,americano,16,18.0,0
2023-10-19,bagel,1,12.0,2
2023-10-19,bread_coconut,1,10.0,4
2023-10-19,cappuccino,4,22.0,7
2023-10-19,caramel_macchiato,7,26.0,8
2023-10-19,chai_latte,3,18.0,9
2023-10-19,chocopie,3,10.0,11
2023-10-19,cold_brew,5,22.0,12
2023-10-19,cornbread,5,7.0,14
2023-10-19,donut,2,6.0,18
2023-10-19,earl_grey,2,12.0,19
2023-10-19,eggtart,7,7.0,20
2023-10-19,english_breakfast,3,12.0,21
2023-10-19,flat_white,4,24.0,23
2023-10-19,flatbread,2,8.0,24
2023-10-19,hot_chocolate,1,18.0,25
2023-10-19,latte,11,22.0,26
2023-10-19,lemonade,1,14.0,27
2023-10-19,mantequilla,1,7.5,29
2023-10-19,matcha_latte,4,22.0,30
2023-10-19,milk_tea,1,16.0,32
2023-10-19,mocha,5,26.0,33
2023-10-19,muffin,3,12.0,34
2023-10-19,pancake,3,13.0,35
2023-10-19,pandesal,12,5.0,36
2023-10-19,pizza_bread,24,16.0,37
2023-10-19,pullman,2,9.0,38
2023-10-19,soboru_bread,6,11.0,39
2023-10-19,sourdough,13,22.0,40
2023-10-19,stickbread,19,5.5,41
2023-10-19,tostada,2,10.0,43
2023-10-19,waffle,9,12.0,44
2023-10-20,americano,12,18.0,0
2023-10-20,apple_pie,3,14.0,1
2023-10-20,bagel,3,12.0,2
2023-10-20,bread_coconut,1,10.0,4
2023-10-20,cappuccino,14,22.0,7
2023-10-20,caramel_macchiato,2,26.0,8
2023-10-20,chai_latte,3,18.0,9
2023-10-20,chocopie,3,10.0,11
2023-10-20,cold_brew,3,22.0,12
2023-10-20,donut,8,6.0,18
2023-10-20,earl_grey,5,12.0,19
2023-10-20,eggtart,9,7.0,20
2023-10-20,english_breakfast,5,12.0,21
2023-10-20,espresso,4,15.0,22
2023-10-20,flat_white,1,24.0,23
2023-10-20,flatbread,4,8.0,24
2023-10-20,hot_chocolate,5,18.0,25
2023-10-20,latte,15,22.0,26
2023-10-20,lemonade,6,14.0,27
2023-10-20,mantequilla,3,7.5,29
2023-10-20,matcha_latte,4,22.0,30
2023-10-20,melon_bread,3,10.0,31
2023-10-20,milk_tea,5,16.0,32
2023-10-20,mocha,9,26.0,33
2023-10-20,muffin,9,12.0,34
2023-10-20,pancake,5,13.0,35
2023-10-20,pandesal,9,5.0,36
2023-10-20,pizza_bread,16,16.0,37
2023-10-20,pullman,1,9.0,38
2023-10-20,soboru_bread,9,11.0,39
2023-10-20,sourdough,22,22.0,40
2023-10-20,stickbread,15,5.5,41
2023-10-20,tostada,1,10.0,43
2023-10-20,waffle,4,12.0,44
2023-10-21,americano,12,18.0,0
2023-10-21,bagel,3,12.0,2
2023-10-21,baguette,1,18.0,3
2023-10-21,bread_roll,2,6.5,5
2023-10-21,brioche,3,14.0,6
2023-10-21,cappuccino,4,22.0,7
2023-10-21,caramel_macchiato,4,26.0,8
2023-10-21,chiffon,1,18.0,10
2023-10-21,chocopie,4,10.0,11
2023-10-21,cold_brew,2,22.0,12
2023-10-21,cookie,2,8.0,13
2023-10-21,cornbread,9,7.0,14
2023-10-21,croissant_chocolate,1,14.0,17
2023-10-21,donut,5,6.0,18
2023-10-21,earl_grey,4,12.0,19
2023-10-21,eggtart,3,7.0,20
2023-10-21,english_breakfast,1,12.0,21
2023-10-21,espresso,3,15.0,22
2023-10-21,flat_white,1,24.0,23
2023-10-21,flatbread,8,8.0,24
2023-10-21,hot_chocolate,5,18.0,25
2023-10-21,latte,9,22.0,26
2023-10-21,lemonade,2,14.0,27
2023-10-21,macaron,2,15.0,28
2023-10-21,mantequilla,2,7.5,29
2023-10-21,matcha_latte,6,22.0,30
2023-10-21,melon_bread,3,10.0,31
2023-10-21,milk_tea,3,16.0,32
2023-10-21,mocha,5,26.0,33
2023-10-21,muffin,5,12.0,34
2023-10-21,pancake,8,13.0,35
2023-10-21,pandesal,19,5.0,36
2023-10-21,pizza_bread,16,16.0,37
2023-10-21,pullman,2,9.0,38
2023-10-21,soboru_bread,11,11.0,39
2023-10-21,sourdough,27,22.0,40
2023-10-21,stickbread,21,5.5,41
2023-10-21,tiramisu,2,32.0,42
2023-10-21,tostada,2,10.0,43
2023-10-21,waffle,1,12.0,44
2023-10-22,americano,9,18.0,0
2023-10-22,apple_pie,2,14.0,1
2023-10-22,bagel,2,12.0,2
2023-10-22,baguette,1,18.0,3
2023-10-22,bread_coconut,2,10.0,4
2023-10-22,bread_roll,2,6.5,5
2023-10-22,brioche,1,14.0,6
2023-10-22,cappuccino,3,22.0,7
2023-10-22,caramel_macchiato,2,26.0,8
2023-10-22,chiffon,2,18.0,10
2023-10-22,chocopie,3,10.0,11
2023-10-22,cold_brew,3,22.0,12
2023-10-22,cookie,1,8.0,13
2023-10-22,cornbread,7,7.0,14
2023-10-22,croissant_chocolate,2,14.0,17
2023-10-22,donut,7,6.0,18
2023-10-22,eggtart,3,7.0,20
2023-10-22,english_breakfast,1,12.0,21
2023-10-22,espresso,2,15.0,22
2023-10-22,flat_white,2,24.0,23
2023-10-22,flatbread,7,8.0,24
2023-10-22,hot_chocolate,1,18.0,25
2023-10-22,latte,11,22.0,26
2023-10-22,lemonade,5,14.0,27
2023-10-22,mantequilla,2,7.5,29
2023-10-22,matcha_latte,3,22.0,30
2023-10-22,melon_bread,1,10.0,31
2023-10-22,mocha,6,26.0,33
2023-10-22,muffin,14,12.0,34
2023-10-22,pancake,8,13.0,35
2023-10-22,pandesal,17,5.0,36
2023-10-22,pizza_bread,22,16.0,37
2023-10-22,pullman,1,9.0,38
2023-10-22,soboru_bread,9,11.0,39
2023-10-22,sourdough,25,22.0,40
2023-10-22,stickbread,23,5.5,41
2023-10-22,tostada,1,10.0,43
2023-10-22,waffle,8,12.0,44
2023-10-23,americano,9,18.0,0
2023-10-23,bagel,1,12.0,2
2023-10-23,bread_coconut,1,10.0,4
2023-10-23,brioche,1,14.0,6
2023-10-23,cappuccino,5,22.0,7
2023-10-23,caramel_macchiato,4,26.0,8
2023-10-23,chai_latte,2,18.0,9
2023-10-23,chiffon,2,18.0,10
2023-10-23,cold_brew,7,22.0,12
2023-10-23,cookie,3,8.0,13
2023-10-23,cornbread,5,7.0,14
2023-10-23,croissant_chocolate,1,14.0,17
2023-10-23,donut,4,6.0,18
2023-10-23,earl_grey,1,12.0,19
2023-10-23,eggtart,5,7.0,20
2023-10-23,english_breakfast,1,12.0,21
2023-10-23,espresso,1,15.0,22
2023-10-23,flat_white,6,24.0,23
2023-10-23,flatbread,8,8.0,24
2023-10-23,hot_chocolate,4,18.0,25
2023-10-23,latte,6,22.0,26
2023-10-23,lemonade,6,14.0,27
2023-10-23,mantequilla,1,7.5,29
2023-10-23,matcha_latte,4,22.0,30
2023-10-23,melon_bread,2,10.0,31
2023-10-23,milk_tea,4,16.0,32
2023-10-23,mocha,5,26.0,33
2023-10-23,muffin,2,12.0,34
2023-10-23,pancake,2,13.0,35
2023-10-23,pandesal,15,5.0,36
2023-10-23,pizza_bread,23,16.0,37
2023-10-23,pullman,1,9.0,38
2023-10-23,soboru_bread,2,11.0,39
2023-10-23,sourdough,12,22.0,40
2023-10-23,stickbread,16,5.5,41
2023-10-23,tostada,1,10.0,43
2023-10-23,waffle,7,12.0,44
2023-10-24,americano,15,18.0,0
2023-10-24,apple_pie,4,14.0,1
2023-10-24,bagel,1,12.0,2
2023-10-24,bread_coconut,3,10.0,4
2023-10-24,bread_roll,1,6.5,5
2023-10-24,brioche,1,14.0,6
2023-10-24,cappuccino,14,22.0,7
2023-10-24,caramel_macchiato,3,26.0,8
2023-10-24,chai_latte,3,18.0,9
2023-10-24,chocopie,5,10.0,11
2023-10-24,cold_brew,6,22.0,12
2023-10-24,cookie,2,8.0,13
2023-10-24,cornbread,9,7.0,14
2023-10-24,croissant,2,12.0,16
2023-10-24,croissant_chocolate,1,14.0,17
2023-10-24,donut,2,6.0,18
2023-10-24,earl_grey,1,12.0,19
2023-10-24,eggtart,6,7.0,20
2023-10-24,english_breakfast,1,12.0,21
2023-10-24,espresso,8,15.0,22
2023-10-24,flat_white,5,24.0,23
2023-10-24,flatbread,6,8.0,24
2023-10-24,hot_chocolate,4,18.0,25
2023-10-24,latte,10,22.0,26
2023-10-24,lemonade,3,14.0,27
2023-10-24,macaron,1,15.0,28
2023-10-24,mantequilla,2,7.5,29
2023-10-24,matcha_latte,5,22.0,30
2023-10-24,melon_bread,2,10.0,31
2023-10-24,milk_tea,2,16.0,32
2023-10-24,mocha,2,26.0,33
2023-10-24,muffin,8,12.0,34
2023-10-24,pancake,3,13.0,35
2023-10-24,pandesal,21,5.0,36
2023-10-24,pizza_bread,13,16.0,37
2023-10-24,pullman,2,9.0,38
2023-10-24,soboru_bread,7,11.0,39
2023-10-24,sourdough,20,22.0,40
2023-10-24,stickbread,21,5.5,41
2023-10-24,tostada,1,10.0,43
2023-10-24,waffle,6,12.0,44
2023-10-25,americano,8,18.0,0
2023-10-25,bagel,1,12.0,2
2023-10-25,bread_coconut,1,10.0,4
2023-10-25,bread_roll,2,6.5,5
2023-10-25,brioche,2,14.0,6
2023-10-25,cappuccino,8,22.0,7
2023-10-25,caramel_macchiato,3,26.0,8
2023-10-25,chocopie,7,10.0,11
2023-10-25,cold_brew,3,22.0,12
2023-10-25,cornbread,3,7.0,14
2023-10-25,donut,3,6.0,18
2023-10-25,earl_grey,7,12.0,19
2023-10-25,eggtart,5,7.0,20
2023-10-25,english_breakfast,3,12.0,21
2023-10-25,espresso,1,15.0,22
2023-10-25,flat_white,5,24.0,23
2023-10-25,flatbread,8,8.0,24
2023-10-25,hot_chocolate,5,18.0,25
2023-10-25,latte,12,22.0,26
2023-10-25,lemonade,2,14.0,27
2023-10-25,macaron,1,15.0,28
2023-10-25,matcha_latte,5,22.0,30
2023-10-25,melon_bread,2,10.0,31
2023-10-25,milk_tea,3,16.0,32
2023-10-25,mocha,5,26.0,33
2023-10-25,muffin,5,12.0,34
2023-10-25,pancake,3,13.0,35
2023-10-25,pandesal,8,5.0,36
2023-10-25,pizza_bread,21,16.0,37
2023-10-25,soboru_bread,4,11.0,39
2023-10-25,sourdough,15,22.0,40
2023-10-25,stickbread,14,5.5,41
2023-10-25,tiramisu,1,32.0,42
2023-10-25,tostada,2,10.0,43
2023-10-25,waffle,4,12.0,44
2023-10-26,americano,3,18.0,0
2023-10-26,bagel,3,12.0,2
2023-10-26,bread_coconut,3,10.0,4
2023-10-26,bread_roll,1,6.5,5
2023-10-26,cappuccino,5,22.0,7
2023-10-26,caramel_macchiato,6,26.0,8
2023-10-26,chai_latte,1,18.0,9
2023-10-26,chocopie,4,10.0,11
2023-10-26,cold_brew,6,22.0,12
2023-10-26,cornbread,7,7.0,14
2023-10-26,donut,5,6.0,18
2023-10-26,earl_grey,2,12.0,19
2023-10-26,eggtart,4,7.0,20
2023-10-26,english_breakfast,6,12.0,21
2023-10-26,espresso,6,15.0,22
2023-10-26,flatbread,2,8.0,24
2023-10-26,hot_chocolate,1,18.0,25
2023-10-26,latte,15,22.0,26
2023-10-26,mantequilla,3,7.5,29
2023-10-26,matcha_latte,3,22.0,30
2023-10-26,melon_bread,2,10.0,31
2023-10-26,milk_tea,3,16.0,32
2023-10-26,mocha,2,26.0,33
2023-10-26,muffin,3,12.0,34
2023-10-26,pancake,3,13.0,35
2023-10-26,pandesal,15,5.0,36
2023-10-26,pizza_bread,16,16.0,37
2023-10-26,pullman,2,9.0,38
2023-10-26,soboru_bread,3,11.0,39
2023-10-26,sourdough,15,22.0,40
2023-10-26,stickbread,15,5.5,41
2023-10-26,tostada,1,10.0,43
2023-10-26,waffle,3,12.0,44
2023-10-27,americano,14,18.0,0
2023-10-27,baguette,2,18.0,3
2023-10-27,bread_roll,1,6.5,5
2023-10-27,brioche,1,14.0,6
2023-10-27,cappuccino,4,22.0,7
2023-10-27,caramel_macchiato,1,26.0,8
2023-10-27,chocopie,2,10.0,11
2023-10-27,cold_brew,5,22.0,12
2023-10-27,cookie,1,8.0,13
2023-10-27,cornbread,3,7.0,14
2023-10-27,cream_horn,1,13.0,15
2023-10-27,croissant_chocolate,2,14.0,17
2023-10-27,donut,7,6.0,18
2023-10-27,earl_grey,2,12.0,19
2023-10-27,eggtart,3,7.0,20
2023-10-27,english_breakfast,4,12.0,21
2023-10-27,espresso,5,15.0,22
2023-10-27,flat_white,2,24.0,23
2023-10-27,flatbread,3,8.0,24
2023-10-27,hot_chocolate,4,18.0,25
2023-10-27,latte,10,22.0,26
2023-10-27,lemonade,6,14.0,27
2023-10-27,macaron,2,15.0,28
2023-10-27,matcha_latte,1,22.0,30
2023-10-27,milk_tea,4,16.0,32
2023-10-27,mocha,5,26.0,33
2023-10-27,muffin,2,12.0,34
2023-10-27,pancake,4,13.0,35
2023-10-27,pandesal,15,5.0,36
2023-10-27,pizza_bread,17,16.0,37
2023-10-27,pullman,2,9.0,38
2023-10-27,soboru_bread,7,11.0,39
2023-10-27,sourdough,15,22.0,40
2023-10-27,stickbread,13,5.5,41
2023-10-27,waffle,5,12.0,44
2023-10-28,americano,9,18.0,0
2023-10-28,apple_pie,1,14.0,1
2023-10-28,baguette,1,18.0,3
2023-10-28,bread_coconut,1,10.0,4
2023-10-28,bread_roll,1,6.5,5
2023-10-28,brioche,1,14.0,6
2023-10-28,cappuccino,9,22.0,7
2023-10-28,caramel_macchiato,3,26.0,8
2023-10-28,chai_latte,2,18.0,9
2023-10-28,chiffon,1,18.0,10
2023-10-28,chocopie,8,10.0,11
2023-10-28,cold_brew,1,22.0,12
2023-10-28,cookie,4,8.0,13
2023-10-28,cornbread,10,7.0,14
2023-10-28,cream_horn,1,13.0,15
2023-10-28,croissant,1,12.0,16
2023-10-28,donut,6,6.0,18
2023-10-28,earl_grey,3,12.0,19
2023-10-28,eggtart,6,7.0,20
2023-10-28,espresso,6,15.0,22
2023-10-28,flat_white,3,24.0,23
2023-10-28,flatbread,12,8.0,24
2023-10-28,hot_chocolate,3,18.0,25
2023-10-28,latte,12,22.0,26
2023-10-28,lemonade,3,14.0,27
2023-10-28,macaron,2,15.0,28
2023-10-28,mantequilla,4,7.5,29
2023-10-28,matcha_latte,3,22.0,30
2023-10-28,melon_bread,2,10.0,31
2023-10-28,milk_tea,5,16.0,32
2023-10-28,mocha,8,26.0,33
2023-10-28,muffin,2,12.0,34
2023-10-28,pancake,4,13.0,35
2023-10-28,pandesal,26,5.0,36
2023-10-28,pizza_bread,15,16.0,37
2023-10-28,soboru_bread,9,11.0,39
2023-10-28,sourdough,26,22.0,40
2023-10-28,stickbread,23,5.5,41
2023-10-28,tostada,3,10.0,43
2023-10-28,waffle,4,12.0,44
2023-10-29,americano,8,18.0,0
2023-10-29,apple_pie,2,14.0,1
2023-10-29,bagel,2,12.0,2
2023-10-29,baguette,1,18.0,3
2023-10-29,bread_coconut,1,10.0,4
2023-10-29,bread_roll,2,6.5,5
2023-10-29,brioche,2,14.0,6
2023-10-29,cappuccino,3,22.0,7
2023-10-29,caramel_macchiato,2,26.0,8
2023-10-29,chai_latte,4,18.0,9
2023-10-29,chiffon,2,18.0,10
2023-10-29,chocopie,4,10.0,11
2023-10-29,cold_brew,1,22.0,12
2023-10-29,cookie,1,8.0,13
2023-10-29,cornbread,4,7.0,14
2023-10-29,cream_horn,1,13.0,15
2023-10-29,croissant,3,12.0,16
2023-10-29,donut,6,6.0,18
2023-10-29,earl_grey,1,12.0,19
2023-10-29,eggtart,8,7.0,20
2023-10-29,english_breakfast,3,12.0,21
2023-10-29,espresso,4,15.0,22
2023-10-29,flat_white,4,24.0,23
2023-10-29,flatbread,6,8.0,24
2023-10-29,hot_chocolate,2,18.0,25
2023-10-29,latte,6,22.0,26
2023-10-29,lemonade,3,14.0,27
2023-10-29,mantequilla,2,7.5,29
2023-10-29,matcha_latte,1,22.0,30
2023-10-29,melon_bread,1,10.0,31
2023-10-29,milk_tea,4,16.0,32
2023-10-29,mocha,2,26.0,33
2023-10-29,muffin,11,12.0,34
2023-10-29,pancake,5,13.0,35
2023-10-29,pandesal,21,5.0,36
2023-10-29,pizza_bread,19,16.0,37
2023-10-29,pullman,5,9.0,38
2023-10-29,soboru_bread,4,11.0,39
2023-10-29,sourdough,15,22.0,40
2023-10-29,stickbread,23,5.5,41
2023-10-29,tostada,2,10.0,43
2023-10-29,waffle,8,12.0,44
2023-10-30,americano,13,18.0,0
2023-10-30,apple_pie,3,14.0,1
2023-10-30,bagel,1,12.0,2
2023-10-30,baguette,1,18.0,3
2023-10-30,bread_coconut,3,10.0,4
2023-10-30,bread_roll,4,6.5,5
2023-10-30,brioche,3,14.0,6
2023-10-30,cappuccino,9,22.0,7
2023-10-30,caramel_macchiato,4,26.0,8
2023-10-30,chai_latte,10,18.0,9
2023-10-30,chocopie,4,10.0,11
2023-10-30,cold_brew,5,22.0,12
2023-10-30,cookie,3,8.0,13
2023-10-30,cornbread,9,7.0,14
2023-10-30,croissant,1,12.0,16
2023-10-30,croissant_chocolate,1,14.0,17
2023-10-30,donut,8,6.0,18
2023-10-30,earl_grey,3,12.0,19
2023-10-30,eggtart,4,7.0,20
2023-10-30,english_breakfast,5,12.0,21
2023-10-30,espresso,6,15.0,22
2023-10-30,flat_white,6,24.0,23
2023-10-30,flatbread,3,8.0,24
2023-10-30,hot_chocolate,2,18.0,25
2023-10-30,latte,10,22.0,26
2023-10-30,lemonade,3,14.0,27
2023-10-30,macaron,3,15.0,28
2023-10-30,mantequilla,1,7.5,29
2023-10-30,matcha_latte,4,22.0,30
2023-10-30,melon_bread,6,10.0,31
2023-10-30,milk_tea,4,16.0,32
2023-10-30,mocha,5,26.0,33
2023-10-30,muffin,7,12.0,34
2023-10-30,pancake,3,13.0,35
2023-10-30,pandesal,20,5.0,36
2023-10-30,pizza_bread,11,16.0,37
2023-10-30,pullman,1,9.0,38
2023-10-30,soboru_bread,7,11.0,39
2023-10-30,sourdough,19,22.0,40
2023-10-30,stickbread,17,5.5,41
2023-10-30,tostada,1,10.0,43
2023-10-30,waffle,4,12.0,44
2023-10-31,americano,6,18.0,0
2023-10-31,bread_coconut,2,10.0,4
