date,product_id,quantity,product_id,temp_mean,temp_max,temp_min,humidity,precipitation,day_of_week,month,is_weekend,is_holiday,lag_1,lag_7_avg,lag_30_avg
2022-05-17,30,0,30,20.9,26.1,15.1,71,0.0,1,5,0,0,0.0,0.0,0.0
2022-05-18,30,0,30,23.0,27.6,17.9,74,0.0,2,5,0,0,0.0,0.0,0.0
2022-05-19,30,0,30,25.1,29.3,20.4,67,0.0,3,5,0,0,0.0,0.0,0.0
2022-05-20,30,0,30,26.2,31.1,21.3,75,0.7,4,5,0,0,0.0,0.0,0.0
2022-05-21,30,0,30,25.4,29.0,22.6,86,8.3,5,5,1,1,0.0,0.0,0.0
2022-05-22,30,0,30,24.8,27.6,23.4,87,12.6,6,5,1,1,0.0,0.0,0.0
2022-05-23,30,0,30,24.1,26.1,22.2,89,15.2,0,5,0,0,0.0,0.0,0.0
2022-05-24,30,0,30,25.5,29.6,23.4,88,21.2,1,5,0,0,0.0,0.0,0.0
2022-05-25,30,0,30,26.2,29.5,24.0,88,3.5,2,5,0,0,0.0,0.0,0.0
2022-05-26,30,0,30,26.6,30.5,24.2,86,9.5,3,5,0,0,0.0,0.0,0.0
2022-05-27,30,0,30,25.7,28.5,24.2,92,25.8,4,5,0,0,0.0,0.0,0.0
2022-05-28,30,0,30,26.7,30.8,22.8,87,29.9,5,5,1,1,0.0,0.0,0.0
2022-05-29,30,0,30,28.1,32.0,24.8,83,3.0,6,5,1,1,0.0,0.0,0.0
2022-05-30,30,0,30,27.3,30.1,25.0,88,6.9,0,5,0,0,0.0,0.0,0.0
2022-05-31,30,0,30,27.2,30.5,25.2,87,15.1,1,5,0,0,0.0,0.0,0.0
2022-06-01,30,0,30,26.9,30.1,24.7,88,11.5,2,6,0,0,0.0,0.0,0.0
2022-06-02,30,0,30,27.0,30.8,24.8,87,12.1,3,6,0,0,0.0,0.0,0.0
2022-06-03,30,0,30,27.0,30.6,25.3,89,23.1,4,6,0,1,0.0,0.0,0.0
2022-06-04,30,0,30,27.9,30.6,25.4,85,6.9,5,6,1,1,0.0,0.0,0.0
2022-06-05,30,0,30,28.2,32.1,26.4,85,6.3,6,6,1,1,0.0,0.0,0.0
2022-06-06,30,0,30,27.0,31.2,24.4,88,26.8,0,6,0,0,0.0,0.0,0.0
2022-06-07,30,0,30,25.2,27.0,23.9,93,45.4,1,6,0,0,0.0,0.0,0.0
2022-06-08,30,0,30,24.8,27.1,23.2,93,29.3,2,6,0,0,0.0,0.0,0.0
2022-06-09,30,0,30,25.0,27.9,23.8,93,26.0,3,6,0,0,0.0,0.0,0.0
2022-06-10,30,0,30,26.2,30.1,24.4,90,18.1,4,6,0,0,0.0,0.0,0.0
2022-06-11,30,0,30,25.6,27.5,24.1,93,32.6,5,6,1,1,0.0,0.0,0.0
2022-06-12,30,0,30,26.2,29.3,24.1,92,43.6,6,6,1,1,0.0,0.0,0.0
2022-06-13,30,0,30,26.7,30.2,24.1,90,24.1,0,6,0,0,0.0,0.0,0.0
2022-06-14,30,0,30,24.7,26.1,23.5,93,48.1,1,6,0,0,0.0,0.0,0.0
2022-06-15,30,0,30,25.2,30.1,23.0,89,38.1,2,6,0,0,0.0,0.0,0.0
2022-06-16,30,0,30,25.9,30.5,23.5,89,40.1,3,6,0,0,0.0,0.0,0.0
2022-06-17,30,0,30,26.6,29.2,24.5,88,19.7,4,6,0,0,0.0,0.0,0.0
2022-06-18,30,0,30,27.3,30.0,25.9,87,4.6,5,6,1,1,0.0,0.0,0.0
2022-06-19,30,0,30,27.5,30.0,25.6,86,11.9,6,6,1,1,0.0,0.0,0.0
2022-06-20,30,0,30,27.2,29.5,24.8,87,46.5,0,6,0,0,0.0,0.0,0.0
2022-06-21,30,0,30,28.1,30.9,25.8,83,4.7,1,6,0,0,0.0,0.0,0.0
2022-06-22,30,0,30,28.8,32.2,25.8,78,0.4,2,6,0,0,0.0,0.0,0.0
2022-06-23,30,0,30,28.8,32.5,25.2,80,0.7,3,6,0,0,0.0,0.0,0.0
2022-06-24,30,0,30,28.2,32.0,24.9,81,1.2,4,6,0,0,0.0,0.0,0.0
2022-06-25,30,0,30,28.6,32.3,25.6,80,0.3,5,6,1,1,0.0,0.0,0.0
2022-06-26,30,0,30,28.5,32.5,25.0,80,4.9,6,6,1,1,0.0,0.0,0.0
2022-06-27,30,0,30,28.5,32.3,25.5,81,4.4,0,6,0,0,0.0,0.0,0.0
2022-06-28,30,0,30,29.4,33.0,25.8,79,0.7,1,6,0,0,0.0,0.0,0.0
2022-06-29,30,0,30,28.8,32.7,26.1,82,8.6,2,6,0,0,0.0,0.0,0.0
2022-06-30,30,0,30,27.2,30.4,25.6,86,19.4,3,6,0,0,0.0,0.0,0.0
2022-07-01,30,0,30,27.5,32.0,25.7,83,22.7,4,7,0,0,0.0,0.0,0.0
2022-07-02,30,0,30,25.5,26.1,24.8,92,70.3,5,7,1,1,0.0,0.0,0.0
2022-07-03,30,0,30,26.5,28.2,25.1,89,22.8,6,7,1,1,0.0,0.0,0.0
2022-07-04,30,0,30,26.7,28.7,25.0,90,29.9,0,7,0,0,0.0,0.0,0.0
2022-07-05,30,0,30,27.1,30.8,25.4,90,34.6,1,7,0,0,0.0,0.0,0.0
2022-07-06,30,0,30,26.3,29.2,24.8,93,32.1,2,7,0,0,0.0,0.0,0.0
2022-07-07,30,0,30,26.7,30.0,25.1,89,20.2,3,7,0,0,0.0,0.0,0.0
2022-07-08,30,0,30,27.2,30.4,24.8,88,12.4,4,7,0,0,0.0,0.0,0.0
2022-07-09,30,0,30,27.6,31.2,25.0,87,11.0,5,7,1,1,0.0,0.0,0.0
2022-07-10,30,0,30,28.8,32.0,26.0,84,1.0,6,7,1,1,0.0,0.0,0.0
2022-07-11,30,3,30,29.1,32.8,25.6,81,1.2,0,7,0,0,0.0,0.0,0.0
2022-07-12,30,6,30,29.2,33.2,25.1,79,0.1,1,7,0,0,3.0,0.42857142857142855,0.1
2022-07-13,30,0,30,29.6,33.5,25.7,77,0.3,2,7,0,0,6.0,1.2857142857142858,0.3
2022-07-14,30,10,30,29.9,33.2,26.4,77,0.3,3,7,0,0,0.0,1.2857142857142858,0.3
2022-07-15,30,10,30,29.1,32.7,26.3,83,6.9,4,7,0,0,10.0,2.7142857142857144,0.6333333333333333
2022-07-16,30,18,30,29.8,33.2,26.9,80,0.9,5,7,1,1,10.0,4.142857142857143,0.9666666666666667
2022-07-17,30,12,30,29.4,33.2,27.1,81,8.0,6,7,1,1,18.0,6.714285714285714,1.5666666666666667
2022-07-18,30,0,30,29.7,33.9,26.5,80,10.4,0,7,0,0,12.0,8.428571428571429,1.9666666666666666
2022-07-19,30,12,30,29.2,32.4,26.9,82,2.4,1,7,0,0,0.0,8.0,1.9666666666666666
2022-07-20,30,0,30,29.0,32.4,26.7,82,5.1,2,7,0,0,12.0,8.857142857142858,2.3666666666666667
2022-07-21,30,0,30,29.4,32.8,26.0,79,4.1,3,7,0,0,0.0,8.857142857142858,2.3666666666666667
2022-07-22,30,0,30,30.6,34.6,25.9,72,0.0,4,7,0,0,0.0,7.428571428571429,2.3666666666666667
2022-07-23,30,6,30,31.4,35.5,27.0,70,0.0,5,7,1,1,0.0,6.0,2.3666666666666667
2022-07-24,30,0,30,31.9,36.1,27.4,69,0.0,6,7,1,1,6.0,4.285714285714286,2.566666666666667
2022-07-25,30,7,30,32.2,36.5,27.9,71,0.0,0,7,0,0,0.0,2.5714285714285716,2.566666666666667
2022-07-26,30,8,30,31.9,36.3,28.4,71,0.0,1,7,0,0,7.0,3.5714285714285716,2.8
2022-07-27,30,0,30,31.4,36.2,27.1,70,0.0,2,7,0,0,8.0,3.0,3.066666666666667
2022-07-28,30,0,30,32.0,37.0,27.0,68,0.0,3,7,0,0,0.0,3.0,3.066666666666667
2022-07-29,30,4,30,32.3,37.6,27.5,67,0.0,4,7,0,0,0.0,3.0,3.066666666666667
2022-07-30,30,3,30,31.2,36.4,26.1,69,0.1,5,7,1,1,4.0,3.5714285714285716,3.2
2022-07-31,30,10,30,31.2,35.3,27.5,61,0.0,6,7,1,1,3.0,3.142857142857143,3.3
2022-08-01,30,9,30,31.8,36.2,27.5,63,0.0,0,8,0,0,10.0,4.571428571428571,3.6333333333333333
2022-08-02,30,7,30,31.4,35.9,26.9,66,0.6,1,8,0,0,9.0,4.857142857142857,3.933333333333333
2022-08-03,30,7,30,28.2,29.8,26.2,82,30.7,2,8,0,0,7.0,4.714285714285714,4.166666666666667
2022-08-04,30,14,30,26.8,29.9,25.4,87,33.6,3,8,0,0,7.0,5.714285714285714,4.4
2022-08-05,30,17,30,25.8,28.1,24.4,91,18.4,4,8,0,0,14.0,7.714285714285714,4.866666666666666
2022-08-06,30,4,30,27.0,30.0,24.5,87,5.8,5,8,1,1,17.0,9.571428571428571,5.433333333333334
2022-08-07,30,2,30,28.3,32.6,24.6,80,2.6,6,8,1,1,4.0,9.714285714285714,5.566666666666666
2022-08-08,30,12,30,27.4,30.5,25.0,85,24.0,0,8,0,0,2.0,8.571428571428571,5.633333333333334
2022-08-09,30,0,30,26.4,30.3,24.4,86,22.9,1,8,0,0,12.0,9.0,6.033333333333333
2022-08-10,30,0,30,25.9,29.0,24.6,89,30.6,2,8,0,0,0.0,8.0,6.033333333333333
2022-08-11,30,7,30,26.1,28.9,24.2,90,15.4,3,8,0,0,0.0,7.0,5.933333333333334
2022-08-12,30,2,30,25.6,28.9,24.1,92,15.5,4,8,0,0,7.0,6.0,5.966666666666667
2022-08-13,30,2,30,26.9,30.1,24.2,89,7.3,5,8,1,1,2.0,3.857142857142857,6.033333333333333
2022-08-14,30,3,30,28.2,32.7,24.6,83,0.6,6,8,1,1,2.0,3.5714285714285716,5.766666666666667
2022-08-15,30,6,30,29.2,32.8,26.0,82,0.7,0,8,0,0,3.0,3.7142857142857144,5.533333333333333
2022-08-16,30,6,30,28.3,31.3,25.4,86,13.9,1,8,0,0,6.0,2.857142857142857,5.133333333333334
2022-08-17,30,6,30,27.3,29.9,25.5,87,6.0,2,8,0,0,6.0,3.7142857142857144,4.933333333333334
2022-08-18,30,11,30,26.9,29.3,25.0,89,15.8,3,8,0,0,6.0,4.571428571428571,5.133333333333334
2022-08-19,30,12,30,27.5,30.0,25.5,87,5.9,4,8,0,0,11.0,5.142857142857143,5.1
2022-08-20,30,4,30,27.3,30.4,25.4,83,5.0,5,8,1,1,12.0,6.571428571428571,5.5
2022-08-21,30,18,30,27.2,30.6,24.4,86,2.5,6,8,1,1,4.0,6.857142857142857,5.633333333333334
2022-08-22,30,6,30,29.2,33.0,25.4,80,0.7,0,8,0,0,18.0,9.0,6.233333333333333
2022-08-23,30,8,30,30.8,34.8,26.4,77,0.3,1,8,0,0,6.0,9.0,6.233333333333333
2022-08-24,30,0,30,30.8,34.6,27.8,77,1.9,2,8,0,0,8.0,9.285714285714286,6.5
2022-08-25,30,1,30,26.8,28.9,24.4,81,16.0,3,8,0,0,0.0,8.428571428571429,6.266666666666667
2022-08-26,30,6,30,27.2,31.6,23.9,85,2.7,4,8,0,0,1.0,7.0,6.033333333333333
2022-08-27,30,7,30,28.9,33.0,25.0,81,0.2,5,8,1,1,6.0,6.142857142857143,6.233333333333333
2022-08-28,30,11,30,29.3,34.0,26.2,81,5.0,6,8,1,1,7.0,6.571428571428571,6.466666666666667
2022-08-29,30,2,30,28.3,31.6,26.5,88,15.0,0,8,0,0,11.0,5.571428571428571,6.7
2022-08-30,30,0,30,28.3,32.0,26.3,87,8.8,1,8,0,0,2.0,5.0,6.666666666666667
2022-08-31,30,6,30,28.1,32.2,25.5,86,12.8,2,8,0,0,0.0,3.857142857142857,6.333333333333333
2022-09-01,30,0,30,28.1,31.6,25.4,82,5.2,3,9,0,0,6.0,4.714285714285714,6.233333333333333
2022-09-02,30,9,30,27.9,31.7,24.4,68,0.0,4,9,0,0,0.0,4.571428571428571,6.0
2022-09-03,30,9,30,27.5,31.3,23.6,61,0.0,5,9,1,1,9.0,5.0,6.066666666666666
2022-09-04,30,8,30,28.1,31.7,24.4,58,0.0,6,9,1,1,9.0,5.285714285714286,5.9
2022-09-05,30,22,30,28.4,32.5,24.4,56,0.0,0,9,0,0,8.0,4.857142857142857,5.6
2022-09-06,30,7,30,29.6,34.5,25.6,58,0.0,1,9,0,0,22.0,7.714285714285714,6.2
2022-09-07,30,18,30,27.6,31.2,26.1,84,21.0,2,9,0,0,7.0,8.714285714285714,6.366666666666666
2022-09-08,30,3,30,27.2,31.8,24.5,85,24.2,3,9,0,0,18.0,10.428571428571429,6.566666666666666
2022-09-09,30,4,30,27.7,32.0,24.0,80,0.6,4,9,0,0,3.0,10.857142857142858,6.666666666666667
2022-09-10,30,5,30,27.7,32.8,25.0,83,0.3,5,9,1,1,4.0,10.142857142857142,6.8
2022-09-11,30,2,30,28.6,33.3,24.5,76,0.0,6,9,1,1,5.0,9.571428571428571,6.733333333333333
2022-09-12,30,0,30,28.9,33.5,24.8,65,0.0,0,9,0,1,2.0,8.714285714285714,6.733333333333333
2022-09-13,30,8,30,29.0,34.0,24.3,63,0.0,1,9,0,0,0.0,5.571428571428571,6.666666666666667
2022-09-14,30,0,30,28.8,33.0,24.9,62,0.0,2,9,0,0,8.0,5.714285714285714,6.833333333333333
2022-09-15,30,6,30,29.1,33.4,24.2,59,0.0,3,9,0,0,0.0,3.142857142857143,6.633333333333334
2022-09-16,30,12,30,29.9,33.8,25.4,62,0.5,4,9,0,0,6.0,3.5714285714285716,6.633333333333334
2022-09-17,30,2,30,29.1,34.0,25.9,75,1.1,5,9,1,1,12.0,4.714285714285714,6.833333333333333
2022-09-18,30,0,30,29.0,35.3,25.3,76,7.9,6,9,1,1,2.0,4.285714285714286,6.533333333333333
2022-09-19,30,0,30,28.8,34.2,26.0,79,4.4,0,9,0,0,0.0,4.0,6.133333333333334
2022-09-20,30,0,30,28.0,32.3,25.8,80,3.7,1,9,0,0,0.0,4.0,6.0
2022-09-21,30,8,30,26.2,31.0,23.0,84,17.0,2,9,0,0,0.0,2.857142857142857,5.4
2022-09-22,30,0,30,26.5,31.2,23.6,82,10.0,3,9,0,0,8.0,4.0,5.466666666666667
2022-09-23,30,0,30,27.6,32.2,23.1,75,0.0,4,9,0,0,0.0,3.142857142857143,5.2
2022-09-24,30,6,30,27.8,31.5,24.2,72,0.1,5,9,1,1,0.0,1.4285714285714286,5.2
2022-09-25,30,0,30,27.9,32.5,23.6,71,0.0,6,9,1,1,6.0,2.0,5.366666666666666
2022-09-26,30,8,30,28.4,32.9,23.7,69,0.0,0,9,0,0,0.0,2.0,5.166666666666667
2022-09-27,30,0,30,29.0,33.5,24.5,68,0.1,1,9,0,0,8.0,3.142857142857143,5.2
2022-09-28,30,2,30,29.4,33.5,25.6,66,0.0,2,9,0,0,0.0,3.142857142857143,4.833333333333333
2022-09-29,30,3,30,27.9,32.5,25.9,75,1.6,3,9,0,0,2.0,2.2857142857142856,4.833333333333333
2022-09-30,30,0,30,26.0,27.7,24.8,88,24.8,4,9,0,0,3.0,2.7142857142857144,4.933333333333334
2022-10-01,30,0,30,26.4,30.0,24.1,86,7.4,5,10,1,1,0.0,2.7142857142857144,4.733333333333333
2022-10-02,30,0,30,27.2,31.4,24.4,84,2.5,6,10,1,1,0.0,1.8571428571428572,4.733333333333333
2022-10-03,30,0,30,28.0,32.1,24.4,81,0.1,0,10,0,1,0.0,1.8571428571428572,4.433333333333334
2022-10-04,30,0,30,29.0,33.7,24.8,76,0.0,1,10,0,1,0.0,0.7142857142857143,4.133333333333334
2022-10-05,30,0,30,28.0,31.7,25.8,81,3.3,2,10,0,1,0.0,0.7142857142857143,3.8666666666666667
2022-10-06,30,0,30,27.5,31.0,24.2,76,0.4,3,10,0,1,0.0,0.42857142857142855,3.1333333333333333
2022-10-07,30,0,30,26.2,30.7,22.4,64,0.0,4,10,0,1,0.0,0.0,2.9
2022-10-08,30,0,30,24.4,29.0,20.0,60,0.0,5,10,1,0,0.0,0.0,2.3
2022-10-09,30,0,30,25.2,30.2,20.9,58,0.0,6,10,1,0,0.0,0.0,2.2
2022-10-10,30,0,30,22.0,26.2,18.9,42,0.0,0,10,0,0,0.0,0.0,2.066666666666667
2022-10-11,30,0,30,21.2,26.1,17.0,37,0.0,1,10,0,0,0.0,0.0,1.9
2022-10-12,30,0,30,22.0,27.5,17.5,37,0.0,2,10,0,0,0.0,0.0,1.8333333333333333
2022-10-13,30,0,30,23.9,29.5,18.6,39,0.0,3,10,0,0,0.0,0.0,1.8333333333333333
2022-10-14,30,0,30,25.1,30.0,20.8,41,0.0,4,10,0,0,0.0,0.0,1.5666666666666667
2022-10-15,30,0,30,25.0,30.2,20.5,42,0.0,5,10,1,1,0.0,0.0,1.5666666666666667
2022-10-16,30,0,30,26.1,30.8,21.4,38,0.0,6,10,1,1,0.0,0.0,1.3666666666666667
2022-10-17,30,0,30,26.8,30.8,24.0,31,2.9,0,10,0,0,0.0,0.0,0.9666666666666667
2022-10-18,30,0,30,21.5,24.6,17.8,47,5.8,1,10,0,0,0.0,0.0,0.9
2022-10-19,30,0,30,21.9,25.9,17.6,34,0.4,2,10,0,0,0.0,0.0,0.9
2022-10-20,30,0,30,23.7,29.2,19.0,42,0.0,3,10,0,0,0.0,0.0,0.9
2022-10-21,30,0,30,24.6,31.1,19.3,64,0.0,4,10,0,0,0.0,0.0,0.9
2022-10-22,30,0,30,25.5,32.7,18.9,57,0.0,5,10,1,1,0.0,0.0,0.6333333333333333
2022-10-23,30,0,30,26.9,33.2,21.2,50,0.0,6,10,1,1,0.0,0.0,0.6333333333333333
2022-10-24,30,0,30,25.6,32.2,21.1,65,0.0,0,10,0,0,0.0,0.0,0.6333333333333333
2022-10-25,30,0,30,24.1,30.0,19.7,66,0.0,1,10,0,0,0.0,0.0,0.43333333333333335
2022-10-26,30,0,30,23.7,28.5,19.3,64,0.0,2,10,0,0,0.0,0.0,0.43333333333333335
2022-10-27,30,0,30,25.0,31.2,19.8,65,0.0,3,10,0,0,0.0,0.0,0.16666666666666666
2022-10-28,30,0,30,25.4,30.1,20.5,52,0.0,4,10,0,0,0.0,0.0,0.16666666666666666
2022-10-29,30,0,30,24.9,30.9,20.1,52,0.0,5,10,1,1,0.0,0.0,0.1
2022-10-30,30,0,30,24.3,29.5,19.9,52,0.0,6,10,1,1,0.0,0.0,0.0
2022-10-31,30,0,30,24.2,28.6,20.0,45,0.0,0,10,0,0,0.0,0.0,0.0
2022-11-01,30,0,30,23.7,26.4,20.6,43,0.0,1,11,0,0,0.0,0.0,0.0
2022-11-02,30,0,30,19.2,21.2,17.5,73,6.7,2,11,0,0,0.0,0.0,0.0
2022-11-03,30,0,30,19.4,20.6,18.2,90,10.7,3,11,0,0,0.0,0.0,0.0
2022-11-04,30,0,30,19.4,21.7,17.8,86,10.0,4,11,0,0,0.0,0.0,0.0
2022-11-05,30,0,30,17.9,20.1,16.6,84,5.1,5,11,1,1,0.0,0.0,0.0
2022-11-06,30,0,30,18.7,22.7,16.2,85,9.5,6,11,1,1,0.0,0.0,0.0
2022-11-07,30,0,30,20.4,25.0,17.5,85,10.1,0,11,0,0,0.0,0.0,0.0
2022-11-08,30,0,30,21.4,25.5,18.9,84,1.1,1,11,0,0,0.0,0.0,0.0
2022-11-09,30,0,30,23.5,27.4,20.6,80,0.5,2,11,0,0,0.0,0.0,0.0
2022-11-10,30,0,30,23.6,27.7,20.1,85,0.3,3,11,0,0,0.0,0.0,0.0
2022-11-11,30,0,30,24.0,28.3,21.0,85,0.5,4,11,0,0,0.0,0.0,0.0
2022-11-12,30,0,30,23.2,28.0,20.5,85,0.2,5,11,1,1,0.0,0.0,0.0
2022-11-13,30,0,30,24.6,30.0,20.1,79,0.0,6,11,1,1,0.0,0.0,0.0
2022-11-14,30,0,30,23.0,24.0,21.5,79,1.5,0,11,0,0,0.0,0.0,0.0
2022-11-15,30,0,30,23.1,26.2,20.2,75,0.0,1,11,0,0,0.0,0.0,0.0
2022-11-16,30,0,30,22.3,25.3,20.1,85,1.2,2,11,0,0,0.0,0.0,0.0
2022-11-17,30,0,30,23.2,26.8,19.8,84,0.4,3,11,0,0,0.0,0.0,0.0
2022-11-18,30,0,30,23.8,28.3,20.2,82,0.1,4,11,0,0,0.0,0.0,0.0
2022-11-19,30,0,30,24.5,28.5,21.2,78,0.4,5,11,1,1,0.0,0.0,0.0
2022-11-20,30,0,30,23.1,28.1,19.0,70,0.0,6,11,1,1,0.0,0.0,0.0
2022-11-21,30,0,30,23.9,27.8,20.2,78,0.0,0,11,0,0,0.0,0.0,0.0
2022-11-22,30,0,30,23.6,26.2,21.5,84,3.6,1,11,0,0,0.0,0.0,0.0
2022-11-23,30,0,30,22.5,24.5,20.8,87,13.6,2,11,0,0,0.0,0.0,0.0
2022-11-24,30,0,30,20.3,21.4,19.6,92,56.8,3,11,0,0,0.0,0.0,0.0
2022-11-25,30,0,30,20.6,22.5,19.5,92,23.9,4,11,0,0,0.0,0.0,0.0
2022-11-26,30,0,30,20.8,23.9,18.5,88,7.8,5,11,1,1,0.0,0.0,0.0
2022-11-27,30,0,30,22.8,25.4,20.9,90,1.3,6,11,1,1,0.0,0.0,0.0
2022-11-28,30,0,30,25.1,29.1,22.9,88,0.6,0,11,0,0,0.0,0.0,0.0
2022-11-29,30,0,30,25.5,29.1,23.4,86,0.6,1,11,0,0,0.0,0.0,0.0
2022-11-30,30,0,30,16.6,23.8,12.1,69,0.6,2,11,0,0,0.0,0.0,0.0
2022-12-01,30,0,30,10.4,11.5,8.8,64,0.2,3,12,0,0,0.0,0.0,0.0
2022-12-02,30,0,30,9.7,12.1,7.6,69,0.0,4,12,0,0,0.0,0.0,0.0
2022-12-03,30,0,30,12.9,15.6,10.2,75,0.4,5,12,1,1,0.0,0.0,0.0
2022-12-04,30,0,30,15.0,17.1,13.1,73,0.0,6,12,1,1,0.0,0.0,0.0
2022-12-05,30,0,30,11.9,13.8,10.4,69,0.0,0,12,0,0,0.0,0.0,0.0
2022-12-06,30,0,30,12.2,16.3,9.1,66,0.0,1,12,0,0,0.0,0.0,0.0
2022-12-07,30,0,30,14.2,19.1,10.4,69,0.0,2,12,0,0,0.0,0.0,0.0
2022-12-08,30,0,30,15.0,20.0,10.9,70,0.0,3,12,0,0,0.0,0.0,0.0
2022-12-09,30,0,30,15.4,20.0,11.6,70,0.0,4,12,0,0,0.0,0.0,0.0
2022-12-10,30,0,30,15.1,19.5,11.4,61,0.0,5,12,1,1,0.0,0.0,0.0
2022-12-11,30,0,30,14.0,16.4,11.6,57,0.0,6,12,1,1,0.0,0.0,0.0
2022-12-12,30,0,30,13.1,16.3,11.2,60,0.0,0,12,0,0,0.0,0.0,0.0
2022-12-13,30,0,30,12.2,16.5,8.7,52,0.1,1,12,0,0,0.0,0.0,0.0
2022-12-14,30,0,30,11.3,13.8,9.1,66,2.1,2,12,0,0,0.0,0.0,0.0
2022-12-15,30,0,30,12.1,13.9,10.0,80,3.7,3,12,0,0,0.0,0.0,0.0
2022-12-16,30,0,30,14.1,15.4,13.3,83,4.5,4,12,0,0,0.0,0.0,0.0
2022-12-17,30,0,30,11.7,13.6,9.9,46,0.0,5,12,1,1,0.0,0.0,0.0
2022-12-18,30,0,30,9.4,12.4,6.2,31,0.0,6,12,1,1,0.0,0.0,0.0
2022-12-19,30,0,30,9.7,15.9,4.7,43,0.0,0,12,0,0,0.0,0.0,0.0
2022-12-20,30,0,30,13.1,18.2,7.7,53,0.0,1,12,0,0,0.0,0.0,0.0
2022-12-21,30,0,30,14.7,18.5,11.4,45,0.0,2,12,0,0,0.0,0.0,0.0
2022-12-22,30,0,30,13.7,20.0,7.8,45,0.0,3,12,0,0,0.0,0.0,0.0
2022-12-23,30,0,30,15.1,20.4,12.2,41,0.0,4,12,0,0,0.0,0.0,0.0
2022-12-24,30,0,30,14.2,20.5,10.1,39,0.0,5,12,1,1,0.0,0.0,0.0
2022-12-25,30,0,30,13.3,19.8,7.5,46,0.0,6,12,1,1,0.0,0.0,0.0
2022-12-26,30,0,30,13.5,19.8,7.8,63,0.0,0,12,0,0,0.0,0.0,0.0
2022-12-27,30,0,30,14.6,20.8,8.9,53,0.0,1,12,0,0,0.0,0.0,0.0
2022-12-28,30,0,30,14.1,18.9,10.3,47,0.0,2,12,0,0,0.0,0.0,0.0
2022-12-29,30,0,30,12.5,17.6,9.1,53,0.0,3,12,0,0,0.0,0.0,0.0
2022-12-30,30,0,30,11.3,16.7,6.8,59,0.0,4,12,0,0,0.0,0.0,0.0
2022-12-31,30,0,30,11.8,18.2,6.8,60,0.0,5,12,1,1,0.0,0.0,0.0
2023-01-01,30,0,30,13.8,20.0,8.2,59,0.1,6,1,1,1,0.0,0.0,0.0
2023-01-02,30,0,30,15.0,17.9,11.9,58,1.1,0,1,0,1,0.0,0.0,0.0
2023-01-03,30,0,30,13.6,18.0,11.1,64,0.7,1,1,0,0,0.0,0.0,0.0
2023-01-04,30,0,30,13.9,16.1,11.9,67,0.2,2,1,0,0,0.0,0.0,0.0
2023-01-05,30,0,30,16.4,21.1,13.1,72,0.5,3,1,0,0,0.0,0.0,0.0
2023-01-06,30,0,30,17.9,22.2,14.4,56,0.0,4,1,0,0,0.0,0.0,0.0
2023-01-07,30,0,30,17.7,23.2,12.3,52,0.0,5,1,1,1,0.0,0.0,0.0
2023-01-08,30,0,30,16.5,18.9,14.9,70,1.3,6,1,1,1,0.0,0.0,0.0
2023-01-09,30,0,30,15.8,17.6,14.4,91,4.9,0,1,0,0,0.0,0.0,0.0
2023-01-10,30,0,30,15.8,16.4,15.0,92,7.2,1,1,0,0,0.0,0.0,0.0
2023-01-11,30,0,30,16.2,17.7,14.8,93,8.4,2,1,0,0,0.0,0.0,0.0
2023-01-12,30,0,30,18.1,19.9,16.2,93,9.3,3,1,0,0,0.0,0.0,0.0
2023-01-13,30,0,30,21.4,25.5,19.2,92,9.8,4,1,0,0,0.0,0.0,0.0
2023-01-14,30,0,30,22.1,26.0,20.0,87,1.5,5,1,1,1,0.0,0.0,0.0
2023-01-15,30,0,30,11.7,17.9,7.6,71,3.9,6,1,1,1,0.0,0.0,0.0
2023-01-16,30,0,30,7.9,10.4,6.2,63,0.6,0,1,0,0,0.0,0.0,0.0
2023-01-17,30,0,30,8.4,10.0,6.6,61,0.2,1,1,0,0,0.0,0.0,0.0
2023-01-18,30,0,30,10.3,14.4,7.1,57,0.0,2,1,0,0,0.0,0.0,0.0
2023-01-19,30,0,30,12.1,18.1,7.0,60,0.0,3,1,0,0,0.0,0.0,0.0
2023-01-20,30,0,30,13.8,19.5,9.6,58,0.0,4,1,0,0,0.0,0.0,0.0
2023-01-21,30,0,30,15.7,20.5,11.0,70,0.0,5,1,1,1,0.0,0.0,0.0
2023-01-22,30,0,30,18.9,24.5,14.9,75,0.0,6,1,1,1,0.0,0.0,0.0
2023-01-23,30,0,30,17.3,22.2,13.0,77,0.9,0,1,0,1,0.0,0.0,0.0
2023-01-24,30,0,30,12.0,15.1,8.2,49,0.2,1,1,0,1,0.0,0.0,0.0
2023-01-25,30,0,30,8.1,11.9,4.2,44,0.0,2,1,0,1,0.0,0.0,0.0
2023-01-26,30,0,30,12.5,19.0,6.2,62,0.1,3,1,0,1,0.0,0.0,0.0
2023-01-27,30,0,30,11.6,14.1,9.2,46,0.5,4,1,0,1,0.0,0.0,0.0
2023-01-28,30,0,30,10.0,14.7,6.0,30,0.0,5,1,1,0,0.0,0.0,0.0
2023-01-29,30,0,30,10.0,15.6,5.5,33,0.0,6,1,1,0,0.0,0.0,0.0
2023-01-30,30,0,30,12.0,19.5,5.5,42,0.0,0,1,0,0,0.0,0.0,0.0
2023-01-31,30,0,30,14.8,21.4,9.2,59,0.0,1,1,0,0,0.0,0.0,0.0
