week_start,product_id,category,weekly_tickets,week_of_year,month,is_holiday_week,lag_1w,lag_4w_avg,lag_8w_avg,is_day1_w,is_top3_w,discount_pct_w,is_member_week,is_new_product_w,is_competitor_w,is_rainy_w,quantity_w
2024-11-18,33,0,315,47,11,0,87.0,94.25,87.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,70
2024-11-25,33,0,315,48,11,0,70.0,90.5,86.375,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,79
2024-12-02,33,0,315,49,12,0,79.0,76.75,86.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59
2024-12-09,33,0,315,50,12,0,59.0,73.75,83.0,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,76
2024-12-16,33,0,315,51,12,0,76.0,71.0,82.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,102
2024-12-23,33,0,315,52,12,0,102.0,79.0,84.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116
2024-12-30,33,0,315,1,12,1,116.0,88.25,82.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,86
2022-12-26,34,1,45,52,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-01-02,34,1,315,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,4
2023-01-09,34,1,315,2,1,0,4.0,2.5,2.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,6
2023-01-16,34,1,315,3,1,1,6.0,3.6666666666666665,3.6666666666666665,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,7
2023-01-23,34,1,315,4,1,1,7.0,4.5,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
2023-01-30,34,1,315,5,1,0,5.0,5.5,4.6,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,5
2023-02-06,34,1,315,6,2,0,5.0,5.75,4.666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,6
2023-02-13,34,1,315,7,2,0,6.0,5.75,4.857142857142857,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,7
2023-02-20,34,1,315,8,2,0,7.0,5.75,5.125,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,7
2023-02-27,34,1,315,9,2,0,7.0,6.25,5.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
2023-03-06,34,1,315,10,3,0,6.0,6.5,6.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
2023-03-13,34,1,315,11,3,0,8.0,7.0,6.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,7
2023-03-20,34,1,315,12,3,0,7.0,7.0,6.375,1.0,0.0,0.09052815576299547,0.0,0.0,0.0,0.7142857142857143,7
2023-03-27,34,1,315,13,3,0,7.0,7.0,6.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,8
2023-04-03,34,1,315,14,4,1,8.0,7.5,7.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,8
2023-04-10,34,1,315,15,4,0,8.0,7.5,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,7
2023-04-17,34,1,315,16,4,0,7.0,7.5,7.25,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.8571428571428571,8
2023-04-24,34,1,315,17,4,1,8.0,7.75,7.375,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,7
2023-05-01,34,1,315,18,5,1,7.0,7.5,7.5,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.2857142857142857,8
2023-05-08,34,1,315,19,5,0,8.0,7.5,7.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,6
2023-05-15,34,1,315,20,5,0,6.0,7.25,7.375,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,6
2023-05-22,34,1,315,21,5,0,6.0,6.75,7.25,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,7
2023-05-29,34,1,315,22,5,0,7.0,6.75,7.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,6
2023-06-05,34,1,315,23,6,0,6.0,6.25,6.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,6
2023-06-12,34,1,315,24,6,0,6.0,6.25,6.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,7
2023-06-19,34,1,315,25,6,1,7.0,6.5,6.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
2023-06-26,34,1,315,26,6,0,7.0,6.5,6.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,7
2023-07-03,34,1,315,27,7,0,7.0,6.75,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,6
2023-07-10,34,1,315,28,7,0,6.0,6.75,6.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.14285714285714285,8
2023-07-17,34,1,315,29,7,0,8.0,7.0,6.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.5714285714285714,7
2023-07-24,34,1,315,30,7,0,7.0,7.0,6.75,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,7
2023-07-31,34,1,315,31,7,0,7.0,7.0,6.875,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,6
2023-08-07,34,1,315,32,8,0,6.0,7.0,6.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,7
2023-08-14,34,1,315,33,8,0,7.0,6.75,6.875,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,6
2023-08-21,34,1,315,34,8,0,6.0,6.5,6.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,7
2023-08-28,34,1,315,35,8,0,7.0,6.5,6.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,5
2023-09-04,34,1,315,36,9,0,5.0,6.25,6.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,7
2023-09-11,34,1,315,37,9,0,7.0,6.25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,6
2023-09-18,34,1,315,38,9,0,6.0,6.25,6.375,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,6
2023-09-25,34,1,315,39,9,1,6.0,6.0,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,4
2023-10-02,34,1,315,40,10,1,4.0,5.75,6.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,7
2023-10-09,34,1,315,41,10,0,7.0,5.75,6.0,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,6
2023-10-16,34,1,315,42,10,0,6.0,5.75,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,7
2023-10-23,34,1,315,43,10,0,7.0,6.0,6.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,7
2023-10-30,34,1,315,44,10,0,7.0,6.75,6.25,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.14285714285714285,17
2023-11-06,34,1,315,45,11,0,17.0,9.25,7.5,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.2857142857142857,6
2023-11-13,34,1,315,46,11,0,6.0,9.25,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
2023-11-20,34,1,315,47,11,0,7.0,9.25,7.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2023-11-27,34,1,315,48,11,0,7.0,9.25,8.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,6
2023-12-04,34,1,315,49,12,0,6.0,6.5,7.875,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,6
2023-12-11,34,1,315,50,12,0,6.0,6.5,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,6
2023-12-18,34,1,315,51,12,0,6.0,6.25,7.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,6
2023-12-25,34,1,315,52,12,1,6.0,6.0,7.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,7
2024-01-01,34,1,315,1,1,1,7.0,6.25,6.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,6
2024-01-08,34,1,315,2,1,0,6.0,6.25,6.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2024-01-15,34,1,315,3,1,0,4.0,5.75,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
2024-01-22,34,1,315,4,1,0,7.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,7
2024-01-29,34,1,315,5,1,0,7.0,6.0,6.125,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,8
2024-02-05,34,1,315,6,2,1,8.0,6.5,6.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,7
2024-02-12,34,1,315,7,2,1,7.0,7.25,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16
2024-02-19,34,1,315,8,2,0,16.0,9.5,7.75,0.0,0.0,0.030303538959002202,0.0,0.0,0.0,0.14285714285714285,7
2024-02-26,34,1,315,9,2,0,7.0,9.5,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2024-03-04,34,1,315,10,3,0,4.0,8.5,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,6
2024-03-11,34,1,315,11,3,0,6.0,8.25,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,6
2024-03-18,34,1,315,12,3,0,6.0,5.75,7.625,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.14285714285714285,7
2024-03-25,34,1,315,13,3,0,7.0,5.75,7.625,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,6
2024-04-01,34,1,315,14,4,1,6.0,6.25,7.375,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,6
2024-04-08,34,1,315,15,4,0,6.0,6.25,7.25,0.0,0.0,0.028821249197175384,1.0,0.0,0.0,0.14285714285714285,6
2024-04-15,34,1,315,16,4,0,6.0,6.25,6.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,8
2024-04-22,34,1,315,17,4,0,8.0,6.5,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,5
2024-04-29,34,1,315,18,4,1,5.0,6.25,6.25,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,7
2024-05-06,34,1,315,19,5,0,7.0,6.5,6.375,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,6
2024-05-13,34,1,315,20,5,0,6.0,6.5,6.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,7
2024-05-20,34,1,315,21,5,0,7.0,6.25,6.375,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,1.0,9
2024-05-27,34,1,315,22,5,0,9.0,7.25,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,9
2024-06-03,34,1,315,23,6,0,9.0,7.75,7.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,7
2024-06-10,34,1,315,24,6,1,7.0,8.0,7.25,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,1.0,7
2024-06-17,34,1,315,25,6,0,7.0,8.0,7.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,5
2024-06-24,34,1,315,26,6,0,5.0,7.0,7.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7
2024-07-01,34,1,315,27,7,0,7.0,6.5,7.125,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.5714285714285714,5
2024-07-08,34,1,315,28,7,0,5.0,6.0,7.0,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.8571428571428571,8
2024-07-15,34,1,315,29,7,0,8.0,6.25,7.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,7
2024-07-22,34,1,315,30,7,0,7.0,6.75,6.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,22
2024-07-29,34,1,315,31,7,0,22.0,10.5,8.5,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.7142857142857143,8
2024-08-05,34,1,315,32,8,0,8.0,11.25,8.625,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,13
2024-08-12,34,1,315,33,8,0,13.0,12.5,9.375,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,1.0,9
2024-08-19,34,1,315,34,8,0,9.0,13.0,9.875,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.8571428571428571,7
2024-08-26,34,1,315,35,8,0,7.0,9.25,9.875,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,6
2024-09-02,34,1,315,36,9,0,6.0,8.75,10.0,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.7142857142857143,6
2024-09-09,34,1,315,37,9,1,6.0,7.0,9.75,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,6
2024-09-16,34,1,315,38,9,1,6.0,6.25,9.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,7
2024-09-23,34,1,315,39,9,0,7.0,6.25,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,4
2024-09-30,34,1,315,40,9,1,4.0,5.75,7.25,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,7
2024-10-07,34,1,315,41,10,1,7.0,6.0,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
2024-10-14,34,1,315,42,10,0,7.0,6.25,6.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,8
2024-10-21,34,1,315,43,10,0,8.0,6.5,6.375,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.0,8
2024-10-28,34,1,315,44,10,0,8.0,7.5,6.625,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,12
2024-11-04,34,1,315,45,11,0,12.0,8.75,7.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12
2024-11-11,34,1,315,46,11,0,12.0,10.0,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,5
2024-11-18,34,1,315,47,11,0,5.0,9.25,7.875,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,5
2024-11-25,34,1,315,48,11,0,5.0,8.5,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,7
2024-12-02,34,1,315,49,12,0,7.0,7.25,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
2024-12-09,34,1,315,50,12,0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2024-12-16,34,1,315,51,12,0,5.0,6.0,7.625,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,7
2024-12-23,34,1,315,52,12,0,7.0,6.5,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
2024-12-30,34,1,315,1,12,1,8.0,6.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2022-12-26,35,1,45,52,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-01-02,35,1,315,1,1,1,0.0,0.0,0.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,6
2023-01-09,35,1,315,2,1,0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,5
2023-01-16,35,1,315,3,1,1,5.0,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
2023-01-23,35,1,315,4,1,1,5.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
2023-01-30,35,1,315,5,1,0,6.0,5.5,4.4,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,4
2023-02-06,35,1,315,6,2,0,4.0,5.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,6
2023-02-13,35,1,315,7,2,0,6.0,5.25,4.571428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,5
2023-02-20,35,1,315,8,2,0,5.0,5.25,4.625,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,6
2023-02-27,35,1,315,9,2,0,6.0,5.25,5.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
2023-03-06,35,1,315,10,3,0,5.0,5.5,5.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
2023-03-13,35,1,315,11,3,0,6.0,5.5,5.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
2023-03-20,35,1,315,12,3,0,6.0,5.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,4
2023-03-27,35,1,315,13,3,0,4.0,5.25,5.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,6
2023-04-03,35,1,315,14,4,1,6.0,5.5,5.5,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,5
2023-04-10,35,1,315,15,4,0,5.0,5.25,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,5
2023-04-17,35,1,315,16,4,0,5.0,5.0,5.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,6
2023-04-24,35,1,315,17,4,1,6.0,5.5,5.375,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,6
2023-05-01,35,1,315,18,5,1,6.0,5.5,5.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.14285714285714285,5
2023-05-08,35,1,315,19,5,0,5.0,5.5,5.375,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,7
2023-05-15,35,1,315,20,5,0,7.0,6.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,7
2023-05-22,35,1,315,21,5,0,7.0,6.25,5.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,7
2023-05-29,35,1,315,22,5,0,7.0,6.5,6.0,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.5714285714285714,6
2023-06-05,35,1,315,23,6,0,6.0,6.75,6.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,4
2023-06-12,35,1,315,24,6,0,4.0,6.0,6.0,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,0.8571428571428571,7
2023-06-19,35,1,315,25,6,1,7.0,6.0,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,4
2023-06-26,35,1,315,26,6,0,4.0,5.25,5.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,6
2023-07-03,35,1,315,27,7,0,6.0,5.25,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,6
2023-07-10,35,1,315,28,7,0,6.0,5.75,5.875,0.0,0.0,0.024518372198313286,0.0,0.0,0.0,0.14285714285714285,8
2023-07-17,35,1,315,29,7,0,8.0,6.0,6.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.7142857142857143,10
2023-07-24,35,1,315,30,7,0,10.0,7.5,6.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,13
2023-07-31,35,1,315,31,7,0,13.0,9.25,7.25,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,13
2023-08-07,35,1,315,32,8,0,13.0,11.0,8.375,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.5714285714285714,12
2023-08-14,35,1,315,33,8,0,12.0,12.0,9.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,1.0,11
2023-08-21,35,1,315,34,8,0,11.0,12.25,9.875,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,1.0,10
2023-08-28,35,1,315,35,8,0,10.0,11.5,10.375,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,4
2023-09-04,35,1,315,36,9,0,4.0,9.25,10.125,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,6
2023-09-11,35,1,315,37,9,0,6.0,7.75,9.875,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,5
2023-09-18,35,1,315,38,9,0,5.0,6.25,9.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,7
2023-09-25,35,1,315,39,9,1,7.0,5.5,8.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,6
2023-10-02,35,1,315,40,10,1,6.0,6.0,7.625,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.2857142857142857,4
2023-10-09,35,1,315,41,10,0,4.0,5.5,6.625,0.0,0.0,0.03184564823235853,0.0,0.0,0.0,0.2857142857142857,6
2023-10-16,35,1,315,42,10,0,6.0,5.75,6.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.42857142857142855,5
2023-10-23,35,1,315,43,10,0,5.0,5.25,5.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.2857142857142857,5
2023-10-30,35,1,315,44,10,0,5.0,5.0,5.5,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,5
2023-11-06,35,1,315,45,11,0,5.0,5.25,5.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,4
2023-11-13,35,1,315,46,11,0,4.0,4.75,5.25,0.0,0.0,0.03532101221222017,1.0,0.0,0.0,0.0,6
2023-11-20,35,1,315,47,11,0,6.0,5.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2023-11-27,35,1,315,48,11,0,4.0,4.75,4.875,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,6
2023-12-04,35,1,315,49,12,0,6.0,5.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,5
2023-12-11,35,1,315,50,12,0,5.0,5.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,5
2023-12-18,35,1,315,51,12,0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
2023-12-25,35,1,315,52,12,1,4.0,5.0,4.875,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.14285714285714285,7
2024-01-01,35,1,315,1,1,1,7.0,5.25,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2024-01-08,35,1,315,2,1,0,6.0,5.5,5.375,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.0,4
2024-01-15,35,1,315,3,1,0,4.0,5.25,5.125,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.0,5
2024-01-22,35,1,315,4,1,0,5.0,5.5,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,4
2024-01-29,35,1,315,5,1,0,4.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,6
2024-02-05,35,1,315,6,2,1,6.0,4.75,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,5
2024-02-12,35,1,315,7,2,1,5.0,5.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2024-02-19,35,1,315,8,2,0,5.0,5.0,5.25,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.14285714285714285,7
2024-02-26,35,1,315,9,2,0,7.0,5.75,5.25,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,6
2024-03-04,35,1,315,10,3,0,6.0,5.75,5.25,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.8571428571428571,7
2024-03-11,35,1,315,11,3,0,7.0,6.25,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,6
2024-03-18,35,1,315,12,3,0,6.0,6.5,5.75,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,5
2024-03-25,35,1,315,13,3,0,5.0,6.0,5.875,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.2857142857142857,4
2024-04-01,35,1,315,14,4,1,4.0,5.5,5.625,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.7142857142857143,6
2024-04-08,35,1,315,15,4,0,6.0,5.25,5.75,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.14285714285714285,5
2024-04-15,35,1,315,16,4,0,5.0,5.0,5.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,9
2024-04-22,35,1,315,17,4,0,9.0,6.0,6.0,1.0,0.0,0.08571428571428573,1.0,0.0,0.0,1.0,7
2024-04-29,35,1,315,18,4,1,7.0,6.75,6.125,1.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.5714285714285714,4
2024-05-06,35,1,315,19,5,0,4.0,6.25,5.75,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,5
2024-05-13,35,1,315,20,5,0,5.0,6.25,5.625,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,5
2024-05-20,35,1,315,21,5,0,5.0,5.25,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,6
2024-05-27,35,1,315,22,5,0,6.0,5.0,5.875,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.5714285714285714,10
2024-06-03,35,1,315,23,6,0,10.0,6.5,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,6
2024-06-10,35,1,315,24,6,1,6.0,6.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,5
2024-06-17,35,1,315,25,6,0,5.0,6.75,6.0,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,0.7142857142857143,6
2024-06-24,35,1,315,26,6,0,6.0,6.75,5.875,1.0,0.0,0.05714285714285715,1.0,0.0,0.0,1.0,7
2024-07-01,35,1,315,27,7,0,7.0,6.0,6.25,1.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.42857142857142855,4
2024-07-08,35,1,315,28,7,0,4.0,5.5,6.125,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,8
2024-07-15,35,1,315,29,7,0,8.0,6.25,6.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10
2024-07-22,35,1,315,30,7,0,10.0,7.25,7.0,1.0,0.0,0.028571428571428574,1.0,0.0,0.0,0.5714285714285714,9
2024-07-29,35,1,315,31,7,0,9.0,7.75,6.875,1.0,0.0,0.08571428571428573,0.0,0.0,0.0,0.7142857142857143,13
2024-08-05,35,1,315,32,8,0,13.0,10.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,11
2024-08-12,35,1,315,33,8,0,11.0,10.75,8.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13
2024-08-19,35,1,315,34,8,0,13.0,11.5,9.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
2024-08-26,35,1,315,35,8,0,9.0,11.5,9.625,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,6
2024-09-02,35,1,315,36,9,0,6.0,9.75,9.875,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857143,5
2024-09-09,35,1,315,37,9,1,5.0,8.25,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,4
2024-09-16,35,1,315,38,9,1,4.0,6.0,8.75,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,6
2024-09-23,35,1,315,39,9,0,6.0,5.25,8.375,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,6
2024-09-30,35,1,315,40,9,1,6.0,5.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
